"image","side","z","roi","Area","brain.number","genotype","chat.fluo","chat.slice.fluo","chat.norm.f","mz19.fluo","mz19.slice.fluo","mz19.norm.f","kc.fluo","kc.slice.fluo","kc.norm.f","sampleid"
"09","R","8/","mz19",2.963,"18E","empty",111.571,83.689,1.33316206430953,94.041,26.58,3.53803611738149,63.898,48.649,1.31344940286542,"09R"
"09","R","8/","mz19",3.548,"18E","empty",125.159,83.689,1.49552509887799,84.267,26.58,3.17031602708804,52.114,48.649,1.07122448560094,"09R"
"09","R","8/","mz19",2.177,"18E","empty",120.611,83.689,1.44118103932416,78.194,26.58,2.9418359668924,53.787,48.649,1.10561368167897,"09R"
"09","R","8/","mz19",5.322,"18E","empty",124.947,83.689,1.49299191052588,90.723,26.58,3.41320541760722,58.83,48.649,1.20927459968345,"09R"
"09","R","8/","mz19",1.854,"18E","empty",153.087,83.689,1.82923681726392,75.533,26.58,2.84172310007524,59.087,48.649,1.21455733930811,"09R"
"09","R","10","mz19",1.975,"18E","empty",95.408,82.232,1.16022959431851,66.949,25.446,2.6310225575729,36.959,46.775,0.790144307856761,"09R"
"09","R","10","mz19",3.346,"18E","empty",143.259,82.232,1.74213201673315,93.867,25.446,3.68887054939873,40.572,46.775,0.867386424371994,"09R"
"09","R","10","mz19",2.661,"18E","empty",120.152,82.232,1.46113435159062,86.015,25.446,3.38029552778433,50.841,46.775,1.08692677712453,"09R"
"09","R","10","mz19",4.193,"18E","empty",108.812,82.232,1.32323183189026,97.731,25.446,3.84072152794152,47.101,46.775,1.00696953500802,"09R"
"09","R","10","mz19",3.487,"18E","empty",116.532,82.232,1.41711255958751,104.532,25.446,4.10799339778354,53.393,46.775,1.1414858364511,"09R"
"09","R","10","mz19",1.794,"18E","empty",89.337,82.232,1.08640188734313,69.247,25.446,2.72133144698577,36.36,46.775,0.777338321753073,"09R"
"09","R","12","mz19",3.81,"18E","empty",98.524,82.899,1.18848237011303,66.942,24.682,2.71217891580909,44.085,47.004,0.937898902221088,"09R"
"09","R","12","mz19",2.741,"18E","empty",113.971,82.899,1.37481754906573,68.676,24.682,2.78243254193339,29.632,47.004,0.630414432814229,"09R"
"09","R","14","mz19",6.632,"18E","empty",123.787,79.678,1.55359070257788,90.173,24.127,3.73743109379533,52.739,47.126,1.11910622586258,"09R"
"09","R","14","mz19",5.543,"18E","empty",112.807,79.678,1.41578603880619,95.851,24.127,3.97276909686244,62.055,47.126,1.31678903365446,"09R"
"09","R","16","mz19",5.16,"18E","empty",118.152,79.959,1.47765729936592,77.184,24.476,3.15345644713188,73.949,43.568,1.69732372383401,"09R"
"13","R","4/","mz19",3.89,"11E","empty",98.13,60.948,1.61006103563694,78.756,18.022,4.36999223171679,70.036,38.787,1.80565653440586,"13R"
"13","R","4/","mz19",2.882,"11E","empty",133.503,60.948,2.19044103169915,78.364,18.022,4.34824103873044,41.245,38.787,1.06337174826617,"13R"
"13","R","6/","mz19",5.825,"11E","empty",127.356,70.205,1.81405882771882,74.585,21.123,3.53098518202907,54.692,40.482,1.35102020651154,"13R"
"13","R","6/","mz19",5.059,"11E","empty",99.438,70.205,1.4163948436721,59.183,21.123,2.80182739194243,42.135,40.482,1.04083296279828,"13R"
"13","R","6/","mz19",3.709,"11E","empty",128.755,70.205,1.83398618332028,82.5,21.123,3.90569521374805,82.272,40.482,2.03231065658811,"13R"
"13","R","6/","mz19",8.526,"11E","empty",126.544,70.205,1.80249269995015,90.612,21.123,4.28973157221985,46.13,40.482,1.13951879847834,"13R"
"13","R","8/","mz19",5.926,"11E","empty",128.653,72.505,1.77440176539549,102.66,22.173,4.62995535110269,51.874,38.437,1.34958503525249,"13R"
"13","R","8/","mz19",4.173,"11E","empty",142.72,72.505,1.96841597131232,94.966,22.173,4.28295674919948,41.266,38.437,1.07360095741083,"13R"
"13","R","8/","mz19",2.923,"11E","empty",119.952,72.505,1.65439624853458,89.186,22.173,4.0222793487575,35.303,38.437,0.918463980019252,"13R"
"13","R","8/","mz19",4.898,"11E","empty",131.169,72.505,1.80910282049514,73.494,22.173,3.31457177648491,59.403,38.437,1.54546400603585,"13R"
"13","R","8/","mz19",1.371,"11E","empty",98.779,72.505,1.3623750086201,82.912,22.173,3.73932259955802,55.971,38.437,1.45617503967531,"13R"
"13","R","8/","mz19",5.1,"11E","empty",119.443,72.505,1.64737604303152,72.83,22.173,3.28462544536148,51.672,38.437,1.34432968233733,"13R"
"13","R","10","mz19",3.87,"11E","empty",107.458,75.608,1.42125171939477,90.109,23.478,3.83801857057671,57.781,40.731,1.4186000834745,"13R"
"13","R","10","mz19",3.286,"11E","empty",130.264,75.608,1.72288646704052,77.626,23.478,3.30632932958514,57.245,40.731,1.40544057351894,"13R"
"13","R","10","mz19",4.717,"11E","empty",90.111,75.608,1.19181832610306,70.62,23.478,3.00792231024789,51.932,40.731,1.27499938621689,"13R"
"13","R","12","mz19",3.669,"11E","empty",99.764,73.144,1.36393962594334,91.231,23.433,3.89327017454018,31.489,39.568,0.795819854427821,"13R"
"13","R","12","mz19",4.092,"11E","empty",103.842,73.144,1.41969266105217,81.33,23.433,3.47074638330559,35.67,39.568,0.901486049332794,"13R"
"13","R","12","mz19",2.237,"11E","empty",99.387,73.144,1.35878540960297,85.18,23.433,3.63504459522895,40.36,39.568,1.02001617468662,"13R"
"13","R","12","mz19",5.342,"11E","empty",115.419,73.144,1.5779694848518,77.464,23.433,3.3057653736184,47.03,39.568,1.18858673675698,"13R"
"13","R","12","mz19",2.641,"11E","empty",115.191,73.144,1.57485234605709,90.397,23.433,3.85767934110016,50.008,39.568,1.26384957541448,"13R"
"13","R","14","mz19",3.124,"11E","empty",89.89,71.736,1.25306680049069,70.316,23.258,3.02330380944191,66.071,39.802,1.659991960203,"13R"
"13","R","14","mz19",9.111,"11E","empty",98.58,71.736,1.37420541987287,73.675,23.258,3.16772723364004,39.836,39.802,1.00085422843073,"13R"
"14","R","2/","mz19",5.563,"16D","dpr4",147.221,65.245,2.25643344317572,60.993,26.149,2.33251749588894,40.192,94.029,0.427442597496517,"14R"
"14","R","4/","mz19",2.862,"16D","dpr4",135.866,70.973,1.91433361982726,63.345,25.063,2.52743087419702,93.218,68.587,1.35912053304562,"14R"
"14","R","4/","mz19",2.6,"16D","dpr4",118.938,70.973,1.67582038239894,59.612,25.063,2.37848621473886,63.171,68.587,0.921034598393282,"14R"
"14","R","4/","mz19",2.983,"16D","dpr4",154.507,70.973,2.17698279627464,64.169,25.063,2.56030802378007,45.338,68.587,0.661029057984749,"14R"
"14","R","4/","mz19",3.87,"16D","dpr4",109.812,70.973,1.54723627294887,89.573,25.063,3.5739137373818,101.88,68.587,1.48541268753554,"14R"
"14","R","4/","mz19",3.81,"16D","dpr4",125.714,70.973,1.77129330872304,83.27,25.063,3.32242748274349,120.799,68.587,1.76125213232828,"14R"
"14","R","6/","mz19",2.802,"16D","dpr4",150.748,79.506,1.89605815913264,69.698,24.991,2.78892401264455,57.273,65.141,0.879215854837967,"14R"
"14","R","6/","mz19",2.62,"16D","dpr4",137.008,79.506,1.72324101325686,85.5,24.991,3.42123164339162,108.592,65.141,1.66702998111788,"14R"
"14","R","6/","mz19",1.129,"16D","dpr4",136.107,79.506,1.71190853520489,115.446,24.991,4.61950302108759,126.071,65.141,1.93535561320827,"14R"
"14","R","6/","mz19",2.278,"16D","dpr4",111.434,79.506,1.40157975498705,91.159,24.991,3.64767316233844,137.876,65.141,2.11657788489584,"14R"
"14","R","10","mz19",6.229,"16D","dpr4",111.89,81.368,1.37511060859306,70.583,24.284,2.90656399275243,62.246,55.78,1.11591968447472,"14R"
"14","R","10","mz19",4.636,"16D","dpr4",118.087,81.368,1.45127076983581,77.717,24.284,3.20033767089442,119.9,55.78,2.14951595553962,"14R"
"14","R","10","mz19",5.745,"16D","dpr4",112.87,81.368,1.38715465539278,86.116,24.284,3.54620326140669,104.877,55.78,1.88019003226963,"14R"
"14","R","10","mz19",3.145,"16D","dpr4",114.404,81.368,1.40600727558745,78.538,24.284,3.23414593971339,130.923,55.78,2.34713158838293,"14R"
"14","R","10","mz19",2.681,"16D","dpr4",126.06,81.368,1.54925769344214,82.767,24.284,3.40829352660188,111.85,55.78,2.00519899605593,"14R"
"14","R","12","mz19",2.58,"16D","dpr4",131.008,82.278,1.59226038552225,99.859,25.263,3.95277678818826,122.164,60.551,2.01753893412165,"14R"
"14","R","12","mz19",1.734,"16D","dpr4",123.116,82.278,1.49634167092054,87.221,25.263,3.45251949491351,109.233,60.551,1.8039834189361,"14R"
"14","R","12","mz19",5.463,"16D","dpr4",114.786,82.278,1.39509954058193,94.114,25.263,3.72536911689031,147.893,60.551,2.44245346897657,"14R"
"14","R","12","mz19",3.669,"16D","dpr4",147.918,82.278,1.79778312550135,102.852,25.263,4.07125044531528,131.286,60.551,2.16818879952437,"14R"
"14","R","14","mz19",5.301,"16D","dpr4",107.665,82.415,1.30637626645635,76.099,26.334,2.88976228449913,61.563,67.121,0.9171943207044,"14R"
"14","R","14","mz19",8.224,"16D","dpr4",110.659,82.415,1.34270460474428,87.277,26.334,3.31423255107466,131.922,67.121,1.96543555668122,"14R"
"14","R","14","mz19",4.818,"16D","dpr4",108.916,82.415,1.32155554207365,67.406,26.334,2.55965671755145,75.59,67.121,1.1261751165805,"14R"
"14","R","14","mz19",4.918,"16D","dpr4",127.127,82.415,1.54252259904144,76.451,26.334,2.90312903470798,49.721,67.121,0.740766675109131,"14R"
"14","R","14","mz19",1.209,"16D","dpr4",116.6,82.415,1.41479099678457,87.917,26.334,3.33853573327258,144.333,67.121,2.15034042996976,"14R"
"14","R","14","mz19",1.31,"16D","dpr4",113.185,82.415,1.37335436510344,83.985,26.334,3.18922305764411,145.4,67.121,2.16623709420301,"14R"
"14","R","16","mz19",3.91,"16D","dpr4",120.691,82.828,1.4571280243396,84.139,27.209,3.09232239332574,113.691,72.957,1.55832887865455,"14R"
"14","R","16","mz19",2.137,"16D","dpr4",135.075,82.828,1.63078910513353,78.208,27.209,2.87434304825609,77.132,72.957,1.05722548898666,"14R"
"14","R","16","mz19",1.693,"16D","dpr4",120.667,82.828,1.45683826725262,109.512,27.209,4.02484472049689,88.202,72.957,1.208958701701,"14R"
"14","R","18","mz19",4.576,"16D","dpr4",121.925,84.259,1.44702643041099,82.643,28.002,2.9513249053639,54.524,68.662,0.794092802423466,"14R"
"14","R","20","mz19",1.613,"16D","dpr4",107.85,86.223,1.25082634563863,87.088,31.22,2.78949391415759,98.15,70.65,1.38924274593064,"14R"
"14","R","20","mz19",4.838,"16D","dpr4",116.425,86.223,1.35027776811292,77.158,31.22,2.47142857142857,89.692,70.65,1.26952583156405,"14R"
"14","R","22","mz19",3.951,"16D","dpr4",109.862,84.605,1.29852845576503,75.265,29.469,2.55403983847433,134.434,80.672,1.66642701309004,"14R"
"14","R","22","mz19",4.394,"16D","dpr4",120.28,84.605,1.42166538620649,80.697,29.469,2.73836913366589,116.679,80.672,1.44633825862753,"14R"
"14","R","22","mz19",8.325,"16D","dpr4",113.482,84.605,1.34131552508717,76.625,29.469,2.60019003020123,81.412,80.672,1.00917294724316,"14R"
"02","L","5/","nonmz19",5.301,"15D","dpr4",162.654,108.851,1.49428117334705,53.802,40.374,1.33259028087383,112.612,120.623,0.933586463609759,"02L"
"02","L","7/","nonmz19",3.024,"15D","dpr4",160.373,106.15,1.51081488459727,57.6,39.898,1.44368138753822,164.233,102.121,1.60821966099039,"02L"
"02","L","7/","nonmz19",3.971,"15D","dpr4",182.736,106.15,1.7214884597268,60.254,39.898,1.51020101258208,135.371,102.121,1.32559414811841,"02L"
"02","L","7/","nonmz19",2.459,"15D","dpr4",190.172,106.15,1.7915402731983,79.016,39.898,1.98045014787709,198.295,102.121,1.94176516093654,"02L"
"02","L","7/","nonmz19",3.124,"15D","dpr4",170.697,106.15,1.60807348092322,71.355,39.898,1.78843551055191,208.587,102.121,2.04254756612254,"02L"
"02","L","7/","nonmz19",2.963,"15D","dpr4",171.66,106.15,1.61714554875177,60.408,39.898,1.51406085518071,98.721,102.121,0.966706162297667,"02L"
"02","L","9/","nonmz19",3.044,"15D","dpr4",173.238,113.791,1.52242268720725,68.146,42.157,1.6164812486657,91.404,104.88,0.871510297482837,"02L"
"02","L","9/","nonmz19",2.459,"15D","dpr4",189.943,113.791,1.66922691601269,78.033,42.157,1.85100932229523,93,104.88,0.886727688787185,"02L"
"02","L","9/","nonmz19",3.346,"15D","dpr4",185.41,113.791,1.62939072510128,78.373,42.157,1.85907441231587,81.837,104.88,0.78029176201373,"02L"
"02","L","9/","nonmz19",4.193,"15D","dpr4",187.048,113.791,1.64378553664174,86.538,42.157,2.05275517707617,156.125,104.88,1.4886060259344,"02L"
"02","L","9/","nonmz19",3.991,"15D","dpr4",187.98,113.791,1.65197599107135,67.374,42.157,1.59816875014826,223.692,104.88,2.13283752860412,"02L"
"02","L","9/","nonmz19",1.592,"15D","dpr4",192.316,113.791,1.69008093785976,68.481,42.157,1.62442773442133,92.367,104.88,0.880692219679634,"02L"
"02","L","9/","nonmz19",3.749,"15D","dpr4",173.656,113.791,1.52609608844285,57.312,42.157,1.3594895272434,147.801,104.88,1.40923913043478,"02L"
"02","L","11","nonmz19",4.112,"15D","dpr4",168.27,116.742,1.44138356375597,53.824,42.961,1.2528572426154,133.314,109.148,1.22140579763257,"02L"
"02","L","11","nonmz19",4.898,"15D","dpr4",173.259,116.742,1.48411882612941,65.844,42.961,1.5326458881311,124.889,109.148,1.14421702642284,"02L"
"02","L","11","nonmz19",3.669,"15D","dpr4",185.176,116.742,1.58619862603005,85.385,42.961,1.98750029096157,145.951,109.148,1.3371843735112,"02L"
"02","L","11","nonmz19",3.044,"15D","dpr4",156.033,116.742,1.33656267667163,73.444,42.961,1.70955052256698,76.285,109.148,0.698913401986294,"02L"
"02","L","11","nonmz19",4.697,"15D","dpr4",176.322,116.742,1.51035617001593,72.489,42.961,1.68732105863458,109.644,109.148,1.00454428848902,"02L"
"02","L","11","nonmz19",3.185,"15D","dpr4",178.494,116.742,1.52896129927532,66.329,42.961,1.54393519703918,139.5,109.148,1.27808113753802,"02L"
"02","L","13","nonmz19",3.064,"15D","dpr4",172.553,112.699,1.53109610555551,70.132,41.359,1.6956889673348,138.743,123.126,1.12683754852752,"02L"
"02","L","13","nonmz19",2.096,"15D","dpr4",177.615,112.699,1.57601220951384,62.308,41.359,1.50651611499311,132.317,123.126,1.0746471094651,"02L"
"02","L","13","nonmz19",3.064,"15D","dpr4",192.164,112.699,1.70510829732296,91.776,41.359,2.2190091636645,114.697,123.126,0.931541672757988,"02L"
"02","L","13","nonmz19",3.648,"15D","dpr4",192.989,112.699,1.71242868170969,79.337,41.359,1.91825237554099,85.188,123.126,0.691876614200088,"02L"
"02","L","13","nonmz19",1.411,"15D","dpr4",195.414,112.699,1.73394617521007,76.857,41.359,1.85828961048381,111.086,123.126,0.902213992170622,"02L"
"02","L","15","nonmz19",3.084,"15D","dpr4",189.824,111.972,1.69528096309792,73.333,42.348,1.73167563993577,200.516,131.495,1.52489448267995,"02L"
"04","L","11","nonmz19",5.16,"13E","empty",88.828,52.462,1.69318744996378,31.309,17.142,1.82644965581612,52.473,34.591,1.51695527738429,"04L"
"04","L","11","nonmz19",4.818,"13E","empty",83.226,52.462,1.58640539819298,25.9,17.142,1.51090887877727,47.77,34.591,1.38099505651759,"04L"
"04","L","11","nonmz19",2.52,"13E","empty",86.12,52.462,1.6415691357554,33.4,17.142,1.94843075487108,65.36,34.591,1.88950883177705,"04L"
"04","L","13","nonmz19",3.265,"13E","empty",104.333,59.715,1.74718244997069,45.87,19.543,2.34713196540961,57.531,38.709,1.48624350926141,"04L"
"04","L","13","nonmz19",1.935,"13E","empty",105.24,59.715,1.76237126350163,48.865,19.543,2.5003837691245,60.74,38.709,1.56914412668888,"04L"
"04","L","13","nonmz19",3.709,"13E","empty",91.614,59.715,1.53418739010299,25.147,19.543,1.28675228982244,40.288,38.709,1.04079154718541,"04L"
"04","L","13","nonmz19",3.286,"13E","empty",86.853,59.715,1.45445867872394,23.374,19.543,1.19602926879189,40.632,38.709,1.04967836937146,"04L"
"04","L","13","nonmz19",4.132,"13E","empty",100.229,59.715,1.67845599933015,37.722,19.543,1.93020518855856,58.22,38.709,1.50404298741895,"04L"
"04","L","13","nonmz19",3.265,"13E","empty",94.346,59.715,1.57993803901867,28.58,19.543,1.46241621040782,48.216,38.709,1.24560179803147,"04L"
"04","L","15","nonmz19",1.592,"13E","empty",109.608,60.07,1.8246712169136,44.405,19.816,2.24086596689544,65.81,45.706,1.43985472366866,"04L"
"04","L","15","nonmz19",5.059,"13E","empty",113.279,60.07,1.88578325287165,38.092,19.816,1.92228502220428,56.319,45.706,1.2322014615149,"04L"
"04","L","17","nonmz19",2.661,"13E","empty",88.326,61.361,1.43944850963967,28.5,20.57,1.38551288283909,50.977,51.123,0.997144142558144,"04L"
"04","L","17","nonmz19",3.205,"13E","empty",100.516,61.361,1.63810889653037,32.893,20.57,1.59907632474477,43.138,51.123,0.843808070731373,"04L"
"04","L","19","nonmz19",5.402,"13E","empty",92.082,61.864,1.48845855424803,29.903,22.291,1.34148310977525,48.172,52.105,0.924517800594952,"04L"
"04","L","19","nonmz19",5.1,"13E","empty",108.032,61.864,1.7462821673348,37.099,22.291,1.66430397918442,53.925,52.105,1.03492946934075,"04L"
"04","L","19","nonmz19",5.281,"13E","empty",92.592,61.864,1.49670244407087,44.309,22.291,1.98775290475977,61.649,52.105,1.18316860186163,"04L"
"04","L","19","nonmz19",6.188,"13E","empty",110.694,61.864,1.78931203931204,37.971,22.291,1.7034229061056,57.831,52.105,1.10989348431053,"04L"
"04","L","21","nonmz19",3.044,"13E","empty",72.927,66.167,1.10216573216256,28.417,22.217,1.2790655804114,44.616,43.862,1.01719027860107,"04L"
"05","L","6/","nonmz19",3.225,"03E","empty",139.075,96.919,1.43496115312787,79.812,37.006,2.15673134086364,83.844,69.655,1.20370396956428,"05L"
"05","L","6/","nonmz19",3.145,"03E","empty",166.705,96.919,1.72004457330348,62.179,37.006,1.68024104199319,79.885,69.655,1.1468667001651,"05L"
"05","L","8/","nonmz19",4.656,"03E","empty",115.602,96.703,1.19543344053442,39.784,38.761,1.02639250793323,61.476,69.767,0.881161580690011,"05L"
"05","L","8/","nonmz19",3.669,"03E","empty",150.302,96.703,1.55426408694663,65.275,38.761,1.68403807951291,86.874,69.767,1.24520188627861,"05L"
"05","L","8/","nonmz19",4.273,"03E","empty",146.67,96.703,1.51670578989276,77.594,38.761,2.00185753721524,70.778,69.767,1.01449109177691,"05L"
"05","L","8/","nonmz19",4.999,"03E","empty",143.073,96.703,1.47950942576756,56.008,38.761,1.44495756043446,80.157,69.767,1.14892427652042,"05L"
"05","L","8/","nonmz19",4.011,"03E","empty",106.492,96.703,1.10122746967519,39.899,38.761,1.02935940765202,80.467,69.767,1.15336763799504,"05L"
"05","L","10","nonmz19",4.999,"03E","empty",120.98,90.979,1.32975741654668,40.968,36.926,1.1094621675784,70.48,65.393,1.07779120089306,"05L"
"05","L","10","nonmz19",7.378,"03E","empty",146.689,90.979,1.61233911122347,52.322,36.926,1.41694199209229,81.593,65.393,1.24773293777621,"05L"
"05","L","10","nonmz19",1.572,"03E","empty",158.09,90.979,1.73765374427066,61.795,36.926,1.6734820993338,88.179,65.393,1.3484470814919,"05L"
"05","L","10","nonmz19",2.278,"03E","empty",154.23,90.979,1.69522637092076,63.186,36.926,1.71115203379732,80.212,65.393,1.22661446943862,"05L"
"05","L","10","nonmz19",3.124,"03E","empty",146.219,90.979,1.60717308389848,48.194,36.926,1.30515084222499,71.342,65.393,1.09097303992782,"05L"
"05","L","10","nonmz19",5.221,"03E","empty",126.425,90.979,1.38960639268403,59.189,36.926,1.60290851974219,82.629,65.393,1.26357561206857,"05L"
"05","L","10","nonmz19",7.74,"03E","empty",109.625,90.979,1.20494839468449,47.917,36.926,1.29764935275957,84.943,65.393,1.29896166256327,"05L"
"05","L","12","nonmz19",4.152,"03E","empty",121.534,89.619,1.35611868019058,41.602,35.171,1.18284950669586,65.359,65.847,0.99258888028308,"05L"
"05","L","12","nonmz19",5.725,"03E","empty",169.94,89.619,1.89624967919749,67.077,35.171,1.90716783713855,67.229,65.847,1.02098804805078,"05L"
"05","L","12","nonmz19",2.983,"03E","empty",149.405,89.619,1.66711300059139,74.392,35.171,2.11515168746979,72.054,65.847,1.09426397557975,"05L"
"05","L","12","nonmz19",2.6,"03E","empty",137.86,89.619,1.53828987156741,64.806,35.171,1.8425975946092,65.597,65.847,0.996203319817152,"05L"
"05","L","14","nonmz19",3.407,"03E","empty",177.97,90.778,1.96049703672696,73.314,34.926,2.0991238618794,92.201,68.714,1.34180807404605,"05L"
"05","L","14","nonmz19",2.822,"03E","empty",152.214,90.778,1.67677190508714,73,34.926,2.09013342495562,72.171,68.714,1.05030998049888,"05L"
"05","L","16","nonmz19",3.346,"03E","empty",188.361,95.417,1.97408218661245,74.88,36.506,2.05116967073906,71.524,73.637,0.971305186251477,"05L"
"05","L","16","nonmz19",2.62,"03E","empty",140.862,95.417,1.47627781212991,54.385,36.506,1.48975510874925,60.377,73.637,0.819927482108179,"05L"
"06","L","4/","nonmz19",7.619,"12E","empty",131.69,62.418,2.10980806818546,54.709,28.537,1.91712513578863,66.275,59.947,1.10555991125494,"06L"
"06","L","4/","nonmz19",3.628,"12E","empty",104.556,62.418,1.67509372296453,44.722,28.537,1.56715842590321,48.789,59.947,0.81386891754383,"06L"
"06","L","6/","nonmz19",5.402,"12E","empty",112.955,80.059,1.41089696348943,38.396,35.141,1.09262684613415,73.765,63.494,1.16176331621886,"06L"
"06","L","6/","nonmz19",4.152,"12E","empty",137.049,80.059,1.71185001061717,57.379,35.141,1.63282205970234,108.306,63.494,1.70576747409204,"06L"
"06","L","6/","nonmz19",2.62,"12E","empty",143.938,80.059,1.79789904945103,53.769,35.141,1.53009305369796,95.438,63.494,1.50310265536901,"06L"
"06","L","6/","nonmz19",4.515,"12E","empty",108.625,80.059,1.3568118512597,36.652,35.141,1.04299820722233,76.589,63.494,1.20623995968123,"06L"
"06","L","6/","nonmz19",5.503,"12E","empty",151.524,80.059,1.89265416755143,67.949,35.141,1.9336103127401,94.447,63.494,1.48749488140612,"06L"
"06","L","6/","nonmz19",1.834,"12E","empty",125.275,80.059,1.56478347218926,51.868,35.141,1.47599669901255,57.484,63.494,0.905345386965698,"06L"
"06","L","8/","nonmz19",3.588,"12E","empty",151.247,86.678,1.74492950921803,62.135,35.895,1.73102103357013,75.652,59.439,1.27276703847642,"06L"
"06","L","8/","nonmz19",4.253,"12E","empty",146.749,86.678,1.6930362952537,59.005,35.895,1.6438222593676,55.427,59.439,0.93250222917613,"06L"
"06","L","8/","nonmz19",6.692,"12E","empty",135.554,86.678,1.56388010798588,51.627,35.895,1.43827831174258,76.792,59.439,1.29194636518111,"06L"
"06","L","8/","nonmz19",2.842,"12E","empty",131.319,86.678,1.51502111262373,52.624,35.895,1.46605376793425,40.738,59.439,0.685374922189135,"06L"
"06","L","8/","nonmz19",3.306,"12E","empty",122.073,86.678,1.40835044648008,71.402,35.895,1.98919069508288,58.073,59.439,0.977018455895961,"06L"
"06","L","8/","nonmz19",8.164,"12E","empty",130.388,86.678,1.50428020951106,57.012,35.895,1.58829920601755,58.24,59.439,0.97982805901849,"06L"
"06","L","10","nonmz19",3.971,"12E","empty",153.701,89.686,1.71376803514484,74.162,36.254,2.04562255199426,63.766,62.326,1.02310432243366,"06L"
"06","L","10","nonmz19",4.253,"12E","empty",135.616,89.686,1.51212006333207,48.246,36.254,1.33077729354002,54.834,62.326,0.879793344671566,"06L"
"06","L","10","nonmz19",7.136,"12E","empty",122.554,89.686,1.36647860312646,40.706,36.254,1.12280024273184,49.929,62.326,0.801094246381927,"06L"
"06","L","10","nonmz19",3.326,"12E","empty",150.679,89.686,1.68007269807997,62,36.254,1.71015612070392,74.37,62.326,1.19324198568816,"06L"
"06","L","10","nonmz19",3.265,"12E","empty",123.432,89.686,1.37626831389515,53.704,36.254,1.48132619848844,81.698,62.326,1.31081731540609,"06L"
"06","L","12","nonmz19",2.721,"12E","empty",155.296,88.353,1.75767659275859,63.556,36.09,1.76104183984483,68.422,61.408,1.11421964564878,"06L"
"06","L","12","nonmz19",3.548,"12E","empty",147.142,88.353,1.66538770613335,62.102,36.09,1.72075367137711,135.523,61.408,2.20692743616467,"06L"
"06","L","12","nonmz19",3.85,"12E","empty",115.937,88.353,1.31220218894661,46.545,36.09,1.28969243557772,44.937,61.408,0.731777618551329,"06L"
"06","L","12","nonmz19",4.293,"12E","empty",131.033,88.353,1.48306226160968,84.225,36.09,2.33374896093101,54.535,61.408,0.888076472120896,"06L"
"06","L","12","nonmz19",5.019,"12E","empty",113.205,88.353,1.28128077145088,58.916,36.09,1.63247436963148,74.586,61.408,1.21459744658676,"06L"
"06","L","12","nonmz19",7.72,"12E","empty",118.454,88.353,1.3406901859586,50.522,36.09,1.39988916597395,91.7,61.408,1.49329077644607,"06L"
"06","L","14","nonmz19",8.063,"12E","empty",145.08,84.708,1.71270718232044,55.55,33.454,1.66048902971244,84.435,58.523,1.44276609196384,"06L"
"06","L","14","nonmz19",2.923,"12E","empty",94.51,84.708,1.11571516267649,31.172,33.454,0.931786931308663,19.579,58.523,0.334552227329426,"06L"
"06","L","14","nonmz19",5.825,"12E","empty",132.415,84.708,1.56319355904991,63.183,33.454,1.88865307586537,53.204,58.523,0.909112656562377,"06L"
"07","L","7/","nonmz19",11.389,"07D","dpr4",126.671,80.731,1.56905030285764,51.288,28.823,1.77941227491934,58.653,37.639,1.55830388692579,"07L"
"07","L","7/","nonmz19",8.365,"07D","dpr4",131.988,80.731,1.63491100073082,43.928,28.823,1.52406064601187,79.653,37.639,2.11623581923005,"07L"
"07","L","7/","nonmz19",2.358,"07D","dpr4",123.009,80.731,1.52368978459328,50.265,28.823,1.74391978628179,42.496,37.639,1.1290416854858,"07L"
"07","L","9/","nonmz19",4.374,"07D","dpr4",112.419,89.2,1.26030269058296,30.728,32.578,0.943213211369636,49.677,41.98,1.18334921391139,"07L"
"07","L","9/","nonmz19",10.966,"07D","dpr4",126.487,89.2,1.41801569506726,52.09,32.578,1.59893179446252,61.614,41.98,1.46769890424011,"07L"
"07","L","9/","nonmz19",8.204,"07D","dpr4",123.28,89.2,1.38206278026906,69.555,32.578,2.13502977469458,49.779,41.98,1.1857789423535,"07L"
"07","L","9/","nonmz19",6.148,"07D","dpr4",144.338,89.2,1.61813901345291,46.895,32.578,1.43946835287617,38.357,41.98,0.913696998570748,"07L"
"07","L","11","nonmz19",6.168,"07D","dpr4",178.35,91.687,1.94520488182621,66.219,35.947,1.84212868945948,63.765,49.265,1.29432660103522,"07L"
"07","L","11","nonmz19",3.81,"07D","dpr4",169.132,91.687,1.84466718291579,70.127,35.947,1.95084429855064,90.048,49.265,1.82782908758754,"07L"
"07","L","11","nonmz19",4.273,"07D","dpr4",139.892,91.687,1.52575610500943,55.736,35.947,1.5505049100064,48.896,49.265,0.992509895463311,"07L"
"07","L","11","nonmz19",3.83,"07D","dpr4",125.337,91.687,1.36700949971097,43.863,35.947,1.22021309149581,49.632,49.265,1.00744950776413,"07L"
"07","L","11","nonmz19",6.329,"07D","dpr4",152.503,91.687,1.66330014069606,64.774,35.947,1.80193062007956,75.143,49.265,1.52528164010961,"07L"
"07","L","13","nonmz19",4.878,"07D","dpr4",169.488,88.336,1.91867415323311,74.868,35.331,2.11904559735077,97.26,54.499,1.78461990128259,"07L"
"07","L","13","nonmz19",5.745,"07D","dpr4",164.779,88.336,1.86536632856367,63.319,35.331,1.79216552036455,78.284,54.499,1.43643002623901,"07L"
